,Date,location_key,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,current_intensive_care_patients,current_ventilator_patients,Date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered
224,2021-01-18,AR,796,292505,0,177,48938,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
225,2021-01-18,AR,796,292505,0,177,48938,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
226,2021-01-18,AR,796,292505,0,177,48938,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
227,2021-01-18,AR,796,292505,0,177,48938,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
228,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
229,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
230,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
231,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
232,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
233,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
234,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
235,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
236,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
237,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
238,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
239,2021-01-25,AR,759,299016,0,178,50301,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
240,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,3064,5389375,7814,4559723,10878,9949098
241,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,8941,5188863,28298,4076676,37239,9265539
242,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,41165,4539103,16980,3586738,58145,8125841
243,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,4976,4166116,28539,2912712,33515,7078828
244,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,14791,3905617,46561,1657862,61352,5563479
245,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,18693,3201838,5141,785026,23834,3986864
246,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,50487,2074010,6549,539661,57036,2613671
247,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,21878,1223125,6000,321429,27878,1544554
248,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
249,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
250,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
251,2021-01-18,AR,1148,320967,0,261,55152,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
252,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
253,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
254,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
255,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
256,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
257,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
258,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
259,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
260,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
261,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
262,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
263,2021-01-25,AR,1163,328799,0,284,56985,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
264,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,3064,5389375,7814,4559723,10878,9949098
265,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,8941,5188863,28298,4076676,37239,9265539
266,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,41165,4539103,16980,3586738,58145,8125841
267,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,4976,4166116,28539,2912712,33515,7078828
268,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,14791,3905617,46561,1657862,61352,5563479
269,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,18693,3201838,5141,785026,23834,3986864
270,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,50487,2074010,6549,539661,57036,2613671
271,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,21878,1223125,6000,321429,27878,1544554
272,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
273,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
274,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
275,2021-01-18,AR,931,355401,0,200,62857,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
276,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
277,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
278,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
279,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
280,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
281,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
282,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
283,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
284,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
285,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
286,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
287,2021-01-25,AR,819,361491,0,174,64189,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
288,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,3064,5389375,7814,4559723,10878,9949098
289,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,8941,5188863,28298,4076676,37239,9265539
290,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,41165,4539103,16980,3586738,58145,8125841
291,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,4976,4166116,28539,2912712,33515,7078828
292,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,14791,3905617,46561,1657862,61352,5563479
293,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,18693,3201838,5141,785026,23834,3986864
294,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,50487,2074010,6549,539661,57036,2613671
295,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,21878,1223125,6000,321429,27878,1544554
296,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
297,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
298,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
299,2021-01-18,AR,559,379637,0,112,67835,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
300,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
301,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
302,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
303,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
304,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
305,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
306,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
307,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
308,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
309,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
310,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
311,2021-01-25,AR,505,384456,0,108,68744,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
312,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,3064,5389375,7814,4559723,10878,9949098
313,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,8941,5188863,28298,4076676,37239,9265539
314,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,41165,4539103,16980,3586738,58145,8125841
315,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,4976,4166116,28539,2912712,33515,7078828
316,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,14791,3905617,46561,1657862,61352,5563479
317,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,18693,3201838,5141,785026,23834,3986864
318,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,50487,2074010,6549,539661,57036,2613671
319,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,21878,1223125,6000,321429,27878,1544554
320,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
321,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
322,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
323,2021-01-18,AR,621,398710,0,102,71358,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
324,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
325,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
326,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
327,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
328,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
329,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
330,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
331,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
332,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
333,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
334,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
335,2021-01-25,AR,494,402112,0,79,71909,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
336,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,3064,5389375,7814,4559723,10878,9949098
337,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,8941,5188863,28298,4076676,37239,9265539
338,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,41165,4539103,16980,3586738,58145,8125841
339,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,4976,4166116,28539,2912712,33515,7078828
340,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,14791,3905617,46561,1657862,61352,5563479
341,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,18693,3201838,5141,785026,23834,3986864
342,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,50487,2074010,6549,539661,57036,2613671
343,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,21878,1223125,6000,321429,27878,1544554
344,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
345,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
346,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
347,2021-01-18,AR,297,411345,0,41,73231,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
348,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
349,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
350,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
351,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
352,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
353,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
354,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
355,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
356,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
357,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
358,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
359,2021-01-25,AR,201,413400,0,25,73469,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
360,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,3064,5389375,7814,4559723,10878,9949098
361,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,8941,5188863,28298,4076676,37239,9265539
362,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,41165,4539103,16980,3586738,58145,8125841
363,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,4976,4166116,28539,2912712,33515,7078828
364,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,14791,3905617,46561,1657862,61352,5563479
365,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,18693,3201838,5141,785026,23834,3986864
366,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,50487,2074010,6549,539661,57036,2613671
367,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,21878,1223125,6000,321429,27878,1544554
368,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
369,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
370,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
371,2021-01-18,AR,287,419355,0,44,74189,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
372,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
373,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
374,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
375,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
376,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
377,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
378,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
379,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
380,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
381,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
382,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
383,2021-01-25,AR,282,421108,0,39,74400,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
384,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,3064,5389375,7814,4559723,10878,9949098
385,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,8941,5188863,28298,4076676,37239,9265539
386,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,41165,4539103,16980,3586738,58145,8125841
387,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,4976,4166116,28539,2912712,33515,7078828
388,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,14791,3905617,46561,1657862,61352,5563479
389,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,18693,3201838,5141,785026,23834,3986864
390,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,50487,2074010,6549,539661,57036,2613671
391,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,21878,1223125,6000,321429,27878,1544554
392,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
393,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
394,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
395,2021-01-18,AR,253,426822,0,38,75074,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
396,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
397,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
398,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
399,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
400,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
401,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
402,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
403,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
404,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
405,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
406,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
407,2021-01-25,AR,292,428269,0,37,75289,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
408,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,3064,5389375,7814,4559723,10878,9949098
409,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,8941,5188863,28298,4076676,37239,9265539
410,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,41165,4539103,16980,3586738,58145,8125841
411,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,4976,4166116,28539,2912712,33515,7078828
412,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,14791,3905617,46561,1657862,61352,5563479
413,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,18693,3201838,5141,785026,23834,3986864
414,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,50487,2074010,6549,539661,57036,2613671
415,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,21878,1223125,6000,321429,27878,1544554
416,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,2852,825176,11,117723,2863,942899
417,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,13269,352011,5982,81490,19251,433501
418,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,7236,63150,1527,36847,8763,99997
419,2021-01-18,AR,173,433286,0,34,76005,0,0,2021-01-18,AR,1438,33324,2,11,1440,33335
420,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,14,5417730,20,4620229,34,10037959
421,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,7934,5235712,23376,4211100,31310,9446812
422,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,35599,4788104,16951,3678984,52550,8467088
423,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,4305,4228084,13224,3111016,17529,7339100
424,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,10450,3993690,49431,1938994,59881,5932684
425,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,17699,3465428,1261,869925,18960,4335353
426,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,42912,2292365,9505,571165,52417,2863530
427,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,5603,1302222,3597,361116,9200,1663338
428,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,6850,943069,27,127641,6877,1070710
429,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,13022,415081,2280,94595,15302,509676
430,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,9295,121099,1520,41201,10815,162300
431,2021-01-25,AR,188,434832,0,27,76252,0,0,2021-01-25,AR,1059,37972,1032,5974,2091,43946
432,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,2690,5308371,6341,4373643,9031,9682014
433,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,19611,5057159,15836,3845345,35447,8902504
434,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,15670,4302614,22957,3374762,38627,7677376
435,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,2438,4090218,26635,2414166,29073,6504384
436,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,22170,3758698,40205,1185590,62375,4944288
437,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,32851,2673250,23507,672911,56358,3346161
438,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,44602,1631665,2855,445436,47457,2077101
439,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,22540,1097130,10991,178157,33531,1275287
440,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,21942,567443,1507,100635,23449,668078
441,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,13985,189124,1880,49872,15865,238996
442,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,1949,45494,2706,26833,4655,72327
443,2021-01-05,AR,650,236074,0,113,37776,0,0,2021-01-05,AR,1514,9456,0,1,1514,9457
444,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,2690,5308371,6341,4373643,9031,9682014
445,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,19611,5057159,15836,3845345,35447,8902504
446,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,15670,4302614,22957,3374762,38627,7677376
447,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,2438,4090218,26635,2414166,29073,6504384
448,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,22170,3758698,40205,1185590,62375,4944288
449,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,32851,2673250,23507,672911,56358,3346161
450,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,44602,1631665,2855,445436,47457,2077101
451,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,22540,1097130,10991,178157,33531,1275287
452,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,21942,567443,1507,100635,23449,668078
453,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,13985,189124,1880,49872,15865,238996
454,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,1949,45494,2706,26833,4655,72327
455,2021-01-05,AR,494,253190,0,109,41117,0,0,2021-01-05,AR,1514,9456,0,1,1514,9457
456,2021-01-05,AR,418,265658,0,62,43468,0,0,2021-01-05,AR,2690,5308371,6341,4373643,9031,9682014
457,2021-01-05,AR,418,265658,0,62,43468,0,0,2021-01-05,AR,19611,5057159,15836,3845345,35447,8902504
458,2021-01-05,AR,418,265658,0,62,43468,0,0,2021-01-05,AR,15670,4302614,22957,3374762,38627,7677376
459,2021-01-05,AR,418,265658,0,62,43468,0,0,2021-01-05,AR,2438,4090218,26635,2414166,29073,6504384
460,2021-01-05,AR,418,265658,0,62,43468,0,0,2021-01-05,AR,22170,3758698,40205,1185590,62375,4944288
